代码,名称,当前,近1月,近3月,近6月,近1年,近3年,成立来
160517,博时中证银行指数分级,0.9385,2.51%,4.13%,-5.67%,-5.54%,18.40%,0.46%
160518,博时睿远,0.8509,-2.52%,-10.62%,-15.17%,-15.34%,--,-15.00%
160519,博时睿利事件驱动(LOF),0.7520,-4.82%,-14.46%,-23.37%,-26.30%,--,-24.90%
160520,博时弘盈定期开放混合A,0.9547,-0.84%,-1.39%,-8.43%,-6.59%,--,-4.35%
160521,博时弘盈定期开放混合C,0.9380,-0.91%,-1.59%,-8.79%,-7.34%,--,-6.02%
160522,博时睿益事件驱动混合(LOF),0.8031,-3.25%,-9.37%,-20.42%,-22.86%,--,-19.70%
160523,博时安丰18个月定开债C,1.0061,0.80%,1.82%,2.23%,2.34%,--,0.47%
160524,博时弘泰混合,--,-0.99%,-1.30%,-3.03%,-1.42%,--,1.58%
160525,博时睿丰定开混合,--,-3.68%,-7.95%,-15.99%,-12.34%,--,-4.74%
160602,鹏华普天债券A,1.2422,0.81%,2.39%,2.99%,5.08%,8.68%,123.86%
160603,鹏华普天收益,1.0647,-3.81%,-19.86%,-15.26%,-19.56%,-9.41%,499.56%
160605,鹏华中国50,1.0484,-0.86%,-20.94%,-19.41%,-16.77%,-22.70%,396.43%
160606,鹏华货币A,0.6899,0.20%,0.69%,1.62%,3.60%,9.76%,50.49%
160607,鹏华价值优势混合(LOF),0.5823,-3.64%,-18.23%,-25.45%,-21.01%,-2.04%,285.28%
160608,鹏华普天债券B,1.2062,0.84%,2.38%,2.99%,4.87%,7.63%,91.26%
160609,鹏华货币B,0.7559,0.22%,0.75%,1.75%,3.85%,10.56%,50.75%
160610,鹏华动力增长,0.8027,-2.90%,-6.95%,-13.47%,-23.30%,-12.60%,69.66%
160611,鹏华优质治理混合(LOF),0.6552,-3.24%,-8.51%,-11.23%,-23.36%,-31.94%,-25.50%
160612,鹏华丰收债券,1.0710,-0.28%,-1.74%,-0.40%,2.61%,8.86%,79.14%
160613,鹏华盛世创新混合(LOF),1.0481,0.95%,-9.17%,-13.11%,-11.89%,10.36%,144.57%
160615,鹏华沪深300,1.3316,-0.45%,-8.25%,-15.77%,-15.40%,4.54%,39.78%
160616,鹏华中证500,0.9448,-7.42%,-16.11%,-26.51%,-32.91%,-27.30%,-5.20%
160617,鹏华丰润债券(LOF),1.0574,0.73%,2.11%,2.91%,4.64%,8.68%,59.27%
160618,鹏华丰泽债券(LOF),1.2152,0.75%,1.93%,3.76%,5.65%,14.62%,62.20%
160620,鹏华资源分级,0.9777,-0.31%,-5.51%,-17.75%,-27.24%,-3.65%,-29.89%
160621,鹏华丰和债券(LOF)A,1.0668,0.94%,-0.65%,-1.29%,-0.47%,5.96%,43.71%
160622,鹏华丰利债券(LOF),1.0242,0.59%,1.69%,2.91%,2.20%,8.83%,23.57%
160624,鹏华消费领先混合,1.4988,-1.33%,-16.72%,-14.76%,-16.54%,-6.14%,48.40%
160625,鹏华证券保险分级,0.9282,-2.72%,-5.96%,-19.39%,-28.87%,-15.35%,27.48%
160626,鹏华信息分级,0.8314,-12.01%,-22.33%,-32.39%,-33.57%,-22.14%,11.40%
160627,鹏华策略优选混合,1.1869,-0.35%,-14.93%,-16.56%,-21.08%,-1.06%,32.67%
160628,鹏华地产分级,0.8235,-7.20%,-10.13%,-27.88%,-23.48%,-12.00%,26.87%
160629,鹏华传媒分级,0.7743,-10.94%,-22.70%,-35.38%,-44.04%,-57.65%,-47.33%
160630,鹏华国防,0.7080,-10.00%,-9.31%,-21.44%,-30.76%,-45.43%,-38.17%
160631,鹏华银行分级,0.8765,2.58%,4.04%,-6.41%,-7.90%,11.07%,-6.26%
160632,鹏华酒分级,0.7772,1.56%,-18.17%,-10.25%,-7.79%,57.31%,22.55%
160633,鹏华证券分级,0.9074,-7.43%,-12.85%,-27.81%,-40.55%,-44.36%,-62.50%
160634,鹏华环保分级,0.6837,-8.66%,-19.01%,-34.23%,-41.80%,-36.53%,-52.05%
160635,鹏华中证医药卫生(LOF),0.9228,-5.82%,-20.84%,-20.70%,-12.68%,-16.50%,-16.33%
160636,鹏华互联网分级,0.7582,-7.80%,-20.23%,-26.79%,-31.36%,-31.49%,-51.99%
160637,鹏华创业板分级,0.8783,-8.35%,-21.29%,-29.61%,-33.78%,-49.58%,-62.54%
160638,鹏华一带一路分级,0.9831,-1.60%,-0.51%,-14.63%,-22.65%,-26.12%,-56.08%
160639,鹏华高铁分级,0.8298,-1.07%,2.82%,-16.29%,-29.74%,-40.15%,-65.94%
160640,鹏华新能源分级,0.8935,-7.36%,-17.09%,-31.36%,-40.34%,-33.85%,-64.60%
160642,鹏华增瑞混合(LOF),0.8355,-3.11%,-8.98%,-14.95%,-19.62%,--,-16.58%
160643,鹏华中证空天一体(LOF),--,-11.58%,-11.55%,-24.51%,-32.53%,--,-28.13%
160644,鹏华港美互联股票,0.8411,-8.85%,-7.75%,-8.82%,--,--,-17.71%
160706,嘉实沪深300ETF联接A,0.9163,-0.96%,-7.91%,-16.28%,-16.87%,-2.32%,257.66%
160716,嘉实基本面50指数(LOF)A,1.4197,2.22%,1.63%,-6.15%,-4.77%,30.74%,41.96%
160717,嘉实恒生中国企业,0.7913,1.83%,0.46%,-3.74%,-5.64%,7.74%,-20.83%
160718,嘉实多利分级债券,0.9565,0.20%,-1.62%,-2.87%,-1.98%,6.18%,34.32%
160719,嘉实黄金,--,2.98%,1.77%,-1.57%,-2.26%,8.14%,-30.90%
160720,嘉实中证企业债指数A,1.0953,0.44%,0.62%,2.08%,1.92%,5.92%,20.44%
160721,嘉实中证企业债指数C,1.1002,0.39%,0.55%,1.93%,1.62%,5.37%,20.45%
160722,嘉实惠泽混合(LOF),0.9303,0.34%,-3.83%,-8.53%,-8.36%,--,-4.68%
160723,嘉实原油(QDII-LOF),--,3.67%,9.79%,22.21%,46.89%,--,42.79%
160724,嘉实沪深300ETF联接C,0.9651,-0.96%,--,--,--,--,-5.70%
160725,嘉实基本面50指数(LOF)C,1.0018,2.18%,--,--,--,--,-1.51%
160726,嘉实瑞享定期混合,0.9602,-2.88%,--,--,--,--,-4.42%
160805,长盛同智优势,0.6646,-2.78%,-12.67%,-17.57%,-19.57%,-35.19%,20.56%
160806,长盛同庆中证800(LOF),1.1536,-2.53%,-9.13%,-17.85%,-19.29%,-8.98%,8.17%
160807,长盛沪深300,1.0679,-1.02%,-7.85%,-15.84%,-17.78%,-4.98%,12.37%
160808,长盛同瑞200分级,0.7456,-6.76%,-16.76%,-25.72%,-29.96%,-26.93%,-14.39%
160812,长盛同益成长回报,1.2673,-4.58%,-9.09%,-16.61%,-16.50%,-18.17%,27.00%
160813,长盛同盛成长优选,0.6603,-4.18%,-12.84%,-19.69%,-19.10%,-26.27%,-33.50%
160814,长盛中证金融地产指数分级,0.7050,-0.14%,-0.28%,-12.20%,-13.49%,5.65%,-23.51%
