代码,名称,当前,近1月,近3月,近6月,近1年,近3年,成立来
003423,国寿安保添利货币B,0.7684,0.25%,0.79%,1.83%,4.10%,--,7.77%
003424,江信洪福纯债,1.0309,0.40%,1.30%,2.63%,5.18%,--,8.98%
003425,江信添福A,1.0073,0.46%,1.63%,2.55%,2.45%,--,1.72%
003426,江信添福C,1.0015,0.44%,1.56%,2.40%,2.14%,--,1.14%
003427,建信恒远一年定开债,1.0476,0.38%,1.25%,2.45%,4.50%,--,7.92%
003428,中加丰盈纯债债券,1.0343,0.64%,1.82%,3.80%,6.03%,--,8.64%
003429,中证兴业中高等级信用债指数,1.0281,0.68%,2.08%,3.31%,5.68%,--,8.55%
003430,兴业14天理财A,0.8339,0.26%,0.83%,1.83%,3.97%,--,7.54%
003431,兴业14天理财B,0.8447,0.26%,0.84%,1.85%,4.01%,--,7.59%
003432,信诚至瑞灵活配置A,1.0579,1.21%,-0.66%,-1.76%,0.08%,--,5.88%
003433,信诚至瑞灵活配置C,1.0555,1.21%,-0.69%,-1.81%,-0.03%,--,5.65%
003434,博时鑫泽灵活配置混合A,0.9452,-4.37%,-11.24%,-17.98%,-14.70%,--,-6.00%
003435,博时鑫泽灵活配置混合C,0.9452,-4.37%,-11.24%,-18.05%,-14.70%,--,-6.00%
003436,博时鑫丰混合A,0.9830,-0.61%,-1.61%,-2.98%,-0.92%,--,3.83%
003437,博时鑫丰混合C,0.9813,-0.61%,-1.61%,-2.88%,-0.97%,--,3.68%
003438,招商招怡纯债A,1.0352,0.21%,0.85%,1.88%,4.02%,--,6.54%
003439,招商招怡纯债C,1.0339,0.20%,0.80%,1.78%,3.86%,--,6.15%
003440,招商招享纯债A,1.0103,0.47%,1.26%,2.59%,4.83%,--,7.02%
003441,招商招享纯债C,--,--,--,--,--,--,0.00%
003442,招商招惠3个月定期开放债券A,1.0721,0.43%,1.67%,3.33%,5.57%,--,8.08%
003443,招商招惠3个月定期开放债券C,--,--,--,--,--,--,0.00%
003445,中加丰享纯债债券,1.0185,0.50%,1.57%,2.99%,5.29%,--,9.01%
003446,英大睿鑫A,1.0002,-0.50%,-7.81%,-15.59%,-14.11%,--,4.58%
003447,英大睿鑫C,0.9880,-0.51%,-7.85%,-15.67%,-14.14%,--,3.35%
003448,招商招华纯债A,1.0513,0.74%,1.56%,2.98%,5.38%,--,8.30%
003449,招商招华纯债C,--,--,--,--,--,--,0.00%
003450,招商招信定开债A,1.0241,0.38%,1.89%,3.59%,5.17%,--,7.27%
003451,招商招信定开债C,--,--,--,--,--,--,0.00%
003452,招商招盛纯债A,1.1007,0.47%,1.63%,3.10%,5.35%,--,38.25%
003453,招商招盛纯债C,1.0940,0.44%,1.58%,3.00%,5.19%,--,37.05%
003454,招商招通纯债A,1.0703,0.92%,2.43%,3.93%,5.82%,--,7.02%
003455,招商招通纯债C,1.0542,0.92%,2.36%,3.83%,5.61%,--,5.41%
003456,信达澳银新目标混合,0.8512,-2.17%,-12.22%,-15.26%,-12.98%,--,1.90%
003457,国泰润泰纯债债券,1.0074,0.32%,1.11%,2.18%,4.43%,--,6.95%
003458,嘉实稳宏债券A,0.9391,-0.19%,-3.06%,-7.02%,-8.68%,--,-5.78%
003459,嘉实稳宏债券C,0.9343,-0.22%,-3.14%,-7.18%,-9.02%,--,-6.27%
003460,嘉实现金宝,0.4376,0.15%,0.45%,1.02%,3.01%,--,6.62%
003461,嘉实稳元纯债债券,1.0277,0.65%,1.93%,3.26%,6.25%,--,8.40%
003463,泰达宏利亚洲债券(QDII)A,--,-0.14%,0.48%,-1.39%,-5.43%,--,-4.42%
003464,泰达宏利亚洲债券(QDII)C,--,-0.17%,0.38%,-1.65%,-5.84%,--,-5.21%
003465,平安大华金管家货币,0.8528,0.27%,0.92%,1.97%,4.11%,--,7.64%
003466,长城久盛安稳纯债两年定开债,1.0477,0.55%,1.42%,3.08%,5.62%,--,6.91%
003467,富荣货币A,0.6689,0.23%,0.75%,1.68%,3.80%,--,6.75%
003468,富荣货币B,0.7348,0.25%,0.81%,1.80%,4.05%,--,7.21%
003471,新疆前海联合添鑫定开债A,0.9973,0.33%,1.59%,4.21%,4.55%,--,-0.28%
003472,新疆前海联合添鑫定开债C,0.9881,0.25%,1.79%,3.87%,3.97%,--,-1.20%
003473,南方天天利货币A,0.8551,0.27%,0.93%,1.98%,4.21%,--,8.07%
003474,南方天天利货币B,0.9202,0.29%,0.99%,2.11%,4.46%,--,8.56%
003475,新疆前海联合沪深300指数,0.9534,-1.27%,-7.85%,-16.61%,-17.11%,--,-4.79%
003476,南方安颐混合,0.9959,0.15%,-1.05%,-1.73%,-3.23%,--,-0.34%
003477,南方睿见混合,1.0147,0.30%,-1.26%,-1.07%,-0.10%,--,1.60%
003478,民生加银腾元宝货币A,0.5613,0.17%,0.71%,1.61%,3.61%,--,7.21%
003479,财通资管鑫管家货币A,0.7160,0.27%,0.87%,1.87%,3.94%,--,7.70%
003480,财通资管鑫管家货币B,0.7820,0.29%,0.93%,1.99%,4.19%,--,8.21%
003481,光大耀钱包货币B,0.8017,0.25%,0.87%,1.92%,4.07%,--,7.44%
003482,交银天鑫宝货币A,0.7133,0.22%,0.80%,1.79%,3.91%,--,6.97%
003483,交银天鑫宝货币E,0.7795,0.24%,0.86%,1.92%,4.16%,--,7.44%
003484,金鹰鑫益混合A,1.0192,-2.14%,-3.88%,-4.98%,-1.50%,--,2.12%
003485,金鹰鑫益混合C,1.0228,-2.08%,-3.80%,-4.61%,-1.01%,--,2.49%
003486,平安大华惠隆纯债,1.0148,0.53%,1.15%,2.95%,4.56%,--,1.50%
003487,平安大华惠融纯债,1.0633,0.61%,1.34%,2.46%,3.87%,--,6.34%
003488,平安大华惠裕A,1.0696,0.08%,5.76%,8.23%,8.84%,--,9.07%
003490,长盛盛平灵活配置混合A,,,,,,,
003491,长盛盛平灵活配置混合C,,,,,,,
003492,前海开源外向企业股票,0.9548,-3.94%,-13.07%,-18.69%,-18.85%,--,-4.01%
003493,申万菱信安鑫优选混合A,1.0249,0.59%,-0.87%,-1.35%,-2.19%,--,2.60%
003494,富国天惠成长混合C,1.6348,-4.05%,-17.83%,-21.79%,-18.24%,--,-6.09%
003495,鹏华弘尚灵活配置混合A,1.0082,0.19%,-0.20%,-0.55%,0.05%,--,2.86%
003496,鹏华弘尚灵活配置混合C,1.0244,0.18%,-0.25%,-0.66%,-0.14%,--,2.47%
003497,银华添泽定开债,1.0650,0.27%,2.43%,3.79%,5.89%,--,6.48%
003498,前海联合添和纯债A,1.0607,0.65%,1.25%,2.40%,4.27%,--,6.08%
003499,前海联合添和纯债C,1.0567,0.64%,1.22%,2.19%,3.69%,--,5.68%
003500,鑫元聚利债券,1.0473,0.68%,1.58%,3.05%,5.28%,--,8.19%
003501,泰达睿智稳健灵活配置混合,0.7965,-2.48%,-8.83%,-13.89%,-21.74%,--,-20.49%
003502,金鹰鑫瑞混合A,1.1015,0.37%,1.49%,3.06%,5.55%,--,10.07%
003503,金鹰鑫瑞混合C,1.2446,0.36%,1.47%,3.11%,20.18%,--,24.37%
003504,景顺长城景颐丰利债券A,1.0466,-0.08%,-1.96%,-1.61%,0.44%,--,4.80%
003505,景顺长城景颐丰利债券C,1.0469,-0.11%,-2.06%,-1.81%,0.04%,--,4.83%
003508,华安睿安定开混合A,--,-1.84%,-3.22%,-3.29%,1.09%,--,3.32%
003509,华安睿安定开混合C,--,-1.76%,-3.25%,-3.46%,0.15%,--,2.69%
003510,长盛可转债债券A,0.9490,-0.68%,-2.67%,-8.28%,-10.54%,--,-3.55%
003511,长盛可转债债券C,0.9587,-0.70%,-2.62%,-8.31%,-9.82%,--,-2.56%
003512,申万菱信安鑫优选混合C,1.0219,0.59%,-0.97%,-1.54%,-2.39%,--,2.30%
003513,中邮消费升级,0.8330,-4.01%,-7.91%,-17.11%,-18.88%,--,-16.20%
003514,国寿安保安享纯债,1.0056,0.56%,1.34%,2.87%,5.07%,--,6.77%
003515,国泰利是宝货币,0.7906,0.24%,0.82%,1.84%,4.02%,--,7.00%
003516,国泰融安多策略灵活配置混合,0.9405,-3.51%,-13.18%,-9.84%,-7.54%,--,-6.15%
003517,国泰润利纯债债券,1.0134,0.59%,1.58%,2.78%,5.45%,--,8.27%
003518,万家鑫瑞纯债A,1.0692,0.75%,1.67%,3.50%,5.93%,--,7.25%
003519,万家鑫瑞纯债E,1.0757,0.80%,1.81%,3.76%,6.41%,--,7.90%
003520,万家鑫稳纯债A,1.0138,1.01%,1.73%,3.27%,4.95%,--,6.45%
003521,万家鑫稳纯债C,1.0219,1.77%,2.45%,3.97%,5.56%,--,6.89%
003524,易方达深证成指ETF联接A,0.7678,-7.51%,-15.74%,-28.70%,-32.24%,--,-23.55%
003525,兴银现金收益货币,0.8182,0.25%,0.83%,1.90%,4.16%,--,7.98%
003526,农银汇理金穗纯债3个月定开债,1.0616,0.46%,1.24%,2.49%,4.43%,--,6.79%
003527,鹏华丰腾债券,1.0352,0.29%,0.88%,1.90%,4.03%,--,6.51%
003528,汇添富长添利定开债A,1.0271,0.29%,0.88%,1.98%,3.80%,--,6.60%
003529,汇添富长添利定开债C,1.0251,0.20%,0.79%,1.79%,3.40%,--,5.88%
003530,东方永熙18个月定开债A,1.0378,-0.08%,0.18%,1.90%,1.32%,--,3.63%
003531,东方永熙18个月定开债C,1.0303,-0.12%,0.08%,1.68%,0.89%,--,2.88%
003532,汇添富鑫利债券A,,,,,,,
003533,汇添富鑫利债券C,1.0592,0.59%,1.13%,2.44%,4.46%,--,5.94%
003534,浦银安盛日日丰货币A,0.6057,0.23%,0.77%,1.67%,3.64%,--,6.72%
003535,浦银安盛日日丰货币B,0.6719,0.25%,0.83%,1.79%,3.89%,--,7.21%
003536,浦银安盛日日丰货币D,0.6062,0.23%,0.77%,1.67%,3.64%,--,6.72%
003537,招商招利宝货币A,0.8804,0.26%,0.92%,1.99%,4.28%,--,6.33%
003538,招商招利宝货币B,0.9439,0.28%,0.98%,2.11%,4.52%,--,6.67%
003539,安信现金增利货币B,0.6225,0.20%,0.68%,1.53%,3.48%,--,7.21%
003542,财通纯债债券C,1.0379,0.55%,1.77%,2.79%,5.07%,--,5.07%
003545,东兴兴利债券,1.0239,0.64%,1.37%,-0.50%,-0.24%,--,2.36%
003546,长城久信债券,1.0680,0.72%,1.54%,2.80%,4.25%,--,6.84%
003547,鹏华丰禄债券,1.0623,0.84%,2.57%,3.65%,6.50%,--,9.75%
003548,泰达宏利沪深300指数增强C,,,,,,,
003549,浙商惠裕纯债,1.0350,0.56%,2.11%,2.86%,5.42%,--,3.53%
003550,泰达改革动力混合C,1.0255,-2.30%,-12.56%,-19.06%,-21.85%,--,-13.60%
003554,泰达宏利大数据混合C,0.9862,-1.86%,-10.23%,-15.74%,-23.65%,--,-15.97%
003555,华泰柏瑞睿利混合A,0.9826,0.03%,-2.73%,-5.33%,-6.38%,--,-1.69%
003556,华泰柏瑞睿利混合C,0.9780,0.01%,-2.78%,-5.42%,-6.53%,--,-2.15%
